,dates,heads,topic_rep
1982,2017-08-27,Police reforms may top PTI election campaign agenda,0.380679369
1983,2018-01-28,"Nawaz vacates PM House, departs for Murree",0.38058978299999996
1984,2017-11-03,"MQM-P lawmaker from Sukkur joins PSP
",0.38026204700000005
1985,2017-07-11,"NAB, PML-N at odds over naming of special prosecutor",0.380049646
1986,2018-02-04,Ousted PM gets two SPs in deviation from procedure,0.379975319
1987,2018-02-03,Sharif to blame for own predicament: Bilawal,0.379861265
1988,2017-11-12,"Good sifarish, bad sifarish: A look at PML-N's selective anti-corruption drive
",0.379812837
1989,2017-08-22,PM warns against appointing ‘weak’ person as judge,0.37957948399999997
1990,2017-10-13,"PTI deceived Sami, Sherpao in Senate elections: Asfandyar",0.379539281
1991,2017-12-05,"Re-open Asghar Khan case and you will find your ‘celestial beings’: Imran Khan
",0.379414797
1992,2018-01-12,Top-level PML-N huddle mulls party's legal and political strategy post JIT report,0.378956676
1993,2018-02-09,Mehbooba opposes repeal of Kashmir’s special status,0.37888771299999996
1994,2017-12-23,"Lebanese parliament re-elects Hezbollah ally as speaker
",0.378419548
1995,2017-10-05,The Senate in transition,0.37835103299999995
1996,2018-05-20,Ahsan Iqbal makes last-ditch appeal to Islamabad protesters to end sit-in,0.378046393
1997,2018-05-16,Fazl rejects establishment’s role in MMA’s revival,0.37800443200000006
1998,2017-08-17,Catalan parliament elects pro-secession speaker,0.377662241
1999,2018-04-30,Plea to extend proposed accountability law to include judiciary,0.377449363
2000,2017-11-22,"Nawaz always deceived PPP: Zardari
",0.37731483600000004
2001,2017-10-22,"Farooq Sattar challenges ECP's decision to remove him as MQM-P convener in IHC
",0.37727168200000005
2002,2017-11-10,"ATC postpones cases against TLP's Rizvi, others on prosecution's request
",0.377093881
2003,2018-05-06,"‘Judges, generals should not be excluded from accountability laws’",0.37708845700000004
2004,2017-10-04,Senate panel forwards proposals to CII on misuse of blasphemy law,0.377011001
2005,2018-03-16,Who will win the NA-120 by-election? Analysts weigh in,0.37691596200000005
2006,2018-05-19,"PTV current affairs director sacked after allegations of harassment, misuse of authority",0.376857877
2007,2017-08-24,"Nisar, successor clash in NA over visa policy",0.37671598799999995
2008,2017-12-31,"IHC upholds delimitation of constituencies in Islamabad, Karachi and six other districts
",0.376635224
2009,2017-11-25,"Nawaz breaks his silence on Zardari’s ‘allegations’
",0.376519293
2010,2018-01-09,Transgenders protection bill awaits Senate's approval,0.37647941700000004
2011,2017-11-19,"Govt scrambles for consensus as provinces baulk at PSDP allocations
",0.376403272
2012,2018-01-18,LHC sets aside notification for appointment of Usman Khattak as IGP Punjab,0.37637957899999996
2013,2017-12-22,"Saudis prefer private Haj operators to govt, says religious affairs minister
",0.37618804
2014,2017-10-29,"Punjab govt finding it 'difficult' to arrest absconder Khadim Hussain Rizvi
",0.376130521
2015,2018-03-09,Nawaz to extend London stay as ailing wife needs more surgery,0.375995994
2016,2018-01-21,"Balochistan CM Zehri orders inquiry into 1,500 ghost schools in the province",0.375983745
2017,2018-05-01,May orders action after harassment allegations against minister,0.375495106
2018,2018-03-06,Imran slams distorting of BBC interview,0.37526831
2019,2017-11-19,"Three MPAs quit PML-N for ‘new province cause’
",0.3751297
2020,2018-03-15,Dismissal of pleas against Kulsoom: All judges unanimous on RO’s ‘failure to diligently perform duty’,0.37463185200000004
2021,2018-01-18,Lawyers top body wants Sharif to step down,0.37454587200000006
2022,2017-12-31,"Appointments, transfers approved over last month made conditional on SC verdict on ECP notification
",0.374131471
2023,2018-02-18,Parliament will complete term: Bilawal,0.37376266700000005
2024,2017-07-13,Senators demand probe to solve Faizabad sit-in mystery,0.373614699
2025,2018-03-21,Sindh CM assures industrialists of provincial economic council,0.37350952600000004
2026,2018-02-25,"Construction of Kalabagh Dam critical in fight against water scarcity, says Wapda chief",0.373392165
2027,2017-10-14,No alliance with PPP even if hung parliament emerges: Imran,0.373318285
2028,2018-05-07,Shahbaz returns to Lahore after a week-long visit to London,0.37327987
2029,2017-12-22,"JUI-F workers block road against Fata-KP merger
",0.373268634
2030,2018-04-12,"People's Party will support Fata reforms despite JUI-F's opposition, says Zardari",0.37326282299999997
2031,2018-05-25,Fazl fears delay in general elections,0.37273961299999997
2032,2018-01-28,"Saad Rafique demands investigation into Imran, Sheikh Rashid's comments about judges",0.37265169600000003
2033,2017-07-28,"PPP, PTI using Qadri for electoral benefits: Sana",0.372584969
2034,2018-01-11,‘PS-114 poll result manifests people’s confidence in PPP’,0.37223807
2035,2017-12-01,"Nawaz, Imran do not care about the poor: Bilawal
",0.372094959
2036,2018-01-25,PCB shuns idea of turning PSL into autonomous entity,0.37209016100000003
2037,2017-12-22,"Number of registered voters in 2018 up 23pc from last general elections
",0.37202549
2038,2017-07-27,Abbasi orders power sector overhaul to tackle circular debt,0.372006118
2039,2018-05-13,Australia PM in minority after second deputy quits in citizenship row,0.371901274
2040,2017-09-05,'Nawaz thinks PM is above the law': Imran responds to Sharifs' criticism at Peshawar rally,0.37158224
2041,2017-12-05,"Last chance for Punjab govt to get free legal aid bill passed
",0.371575803
2042,2018-01-26,"Nisar to give up NA seat, ministry once Panamagate verdict is announced",0.37153390000000003
2043,2017-10-26,"NAB action against govt pre-poll rigging, says Ahsan Iqbal
",0.37132173799999996
2044,2017-11-07,"Appeasing religious circles: Punjab promulgates ordinance allowing four loudspeakers at mosques
",0.37124347700000004
2045,2018-01-13,'Will not resign on anyone's call': PM dismisses demands to step down,0.37071532
2046,2017-10-07,‘PTI should devise strategy to counter Maryam Nawaz’,0.370688736
2047,2017-12-27,"PPP nominates Farhatullah Babar for jirga mediating between PTM, government
",0.37060120700000004
2048,2018-05-15,Kulsoom win:  jurisdiction of election tribunal questioned,0.370541543
2049,2017-11-28,"Elements from army helped PML-N rig 2013 elections: Imran Khan
",0.370278269
2050,2018-03-15,KP Govt withdraws order on extra austerity steps within days,0.37027424600000003
2051,2017-10-23,"High court seeks federal, provincial govts’ comments on varsities bill
",0.370113969
2052,2017-07-26,Bilawal speaks of ‘other options’ if justice not provided in Benazir case,0.370011091
2053,2018-02-06,"Gulalai's former secretary moves NAB, accuses her of embezzlement",0.369961411
2054,2017-09-23,"Seven MQM, PTI defectors return to PA as PSP members",0.36989522
2055,2017-12-19,"Finalising census results without third-party audit
",0.36967745399999996
2056,2017-11-05,"Sattar given one week to retake MQM-P top slot
",0.36959037200000006
2057,2017-09-16,NAB may move court against ministry’s reluctance to place Sharifs’ names on ECL,0.369398445
2058,2018-01-17,Massive reshuffle in Sindh police hierarchy amid IGP’s reservations,0.369298726
2059,2017-09-14,Nawaz to visit Lodhran,0.368955821
2060,2018-01-10,Nomination of Najam Sethi to PCB Board of Governors approved,0.368859768
2061,2018-03-07,"'Your vote will strengthen the judiciary,' Imran Khan tells NA-120",0.368738919
2062,2017-09-12,17 more Senate nominations accepted after scrutiny,0.368557274
2063,2017-12-21,"Gap between male and female voters stands at 8.5m despite ECP measures
",0.36841931899999997
2064,2017-10-05,"Confiscation of JuD, FIF assets still not complete, says govt official",0.368215144
2065,2017-12-04,"NA body proposes 25pc tax on higher income individuals
",0.367987245
2066,2017-07-18,Rupee at its fair value: SBP chief,0.367871165
2067,2018-04-26,Amendment to law Nepra empowered to recommend three-year jail in overbilling case,0.367719442
2068,2018-05-05,PTI MNA claims targeted by 'propaganda campaign' on social media,0.367622733
2069,2018-05-18,"FBR, ministry trade fire over regulatory duties",0.367358148
2070,2017-08-14,Karachi Circular Railway faces derailment — again,0.36717540000000004
2071,2017-07-17,Senate wants military’s role in commercial activities cut,0.366899431
2072,2017-07-14,PTI founding member Saloni Bukhari passes away,0.366812408
2073,2017-12-03,"Education foundation violates criteria to appoint MD
",0.36632165299999997
2074,2017-07-18,UN General Assembly to hold special session on Jerusalem tomorrow,0.366083324
2075,2018-05-11,Sindh Assembly berates federal minister for call to build Kalabagh dam,0.366056085
2076,2018-05-25,NA panel wants NAB to probe Pakistan Steel Mills shutdown,0.365793675
2077,2017-08-29,Catalonia postpones vote for president,0.36577677700000005
2078,2017-09-17,What brings PTI chief to a remote town?,0.365757436
2079,2017-11-24,"Nawaz accuses PTI of advancing borrowed agenda
",0.36539837700000005
2080,2018-05-22,More of the same: Javed Iqbal,0.36528879399999997
2081,2017-11-30,"Sardar Naveed elected PFA president
",0.365208
2082,2017-12-03,"PML-N lawmakers refuse to be deterred by attack on minister
",0.365018874
2083,2017-10-25,"KU teachers reject govt interference in admission policy
",0.36489531399999997
2084,2017-07-22,ANP warns govt over failure to  merge Fata with KP,0.364745945
2085,2017-11-07,"Imran says SC rulings paving way for ‘new’ Pakistan
",0.364736736
2086,2018-03-01,Sheikh Rashid files corruption reference against PM Abbasi,0.36444771299999995
2087,2017-11-15,"PBC urges SC to show restraint in exercise of suo motu powers
",0.364320993
2088,2017-12-18,"1,180MW Bhikki plant opens: With accountability, good work must also be appreciated: CM
",0.36415988200000005
2089,2017-09-17,MQM-P intra-party polls: Farooq Sattar elected party chief,0.36398229
2090,2018-01-29,Economic ministries at a complete standstill,0.36386042799999996
2091,2017-07-27,"PML-N govt has betrayed Pakhtuns, says Asfandyar",0.363817751
2092,2018-04-09,Abbasi ousts long-time aide in row over funds for LNG,0.363811851
2093,2018-05-02,NAB chief vows to ascertain if ‘injustice’ done to PPP leaders,0.36375889200000006
2094,2018-03-14,No two parties on same page over Fata,0.36372649700000004
2095,2017-11-03,"8 PML-N lawmakers break rank to demand new province for south Punjab
",0.363588274
2096,2018-04-29,NAB chief orders inquiry into NTS question papers ‘leak’,0.36346861700000005
2097,2017-11-07,"TLP calls off protest in Lahore, other cities after govt's 'assurance' to drop cases
",0.36337953799999995
2098,2017-09-28,Govt to go ahead with ballot for 50pc Haj quota,0.363259733
2099,2018-01-16,PTI to seek Shahbaz’s disqualification,0.36324676899999997
2100,2018-05-30,City Council condemns attempt to amend Khatm-i-Nubuwat law,0.363123566
2101,2017-09-11,Sanaullah airs concern over NAB chief’s remarks against Punjab govt,0.36301350600000004
2102,2018-04-26,Body to block blasphemous content on internet,0.36295023600000004
2103,2018-01-27,Spread of illicit drugs in Sindh discussed in Question Hour,0.36287379299999994
2104,2018-03-09,PML-N leaders hit back at Nisar,0.36276069299999997
2105,2018-01-04,Jhangvi’s son seeks removal of name from fourth schedule,0.362332582
2106,2017-12-22,"PML-N fears more power breakdowns to defame it
",0.362193435
2107,2018-05-26,"PM, army chief to visit Saudi Arabia next week",0.36205399
2108,2017-07-28,"Govt lethargy stalls Gwadar’s projects, Senate body told",0.362023205
2109,2017-10-08,"KP govt spent Rs1.63 billion on ad campaigns in last five years, Supreme Court told",0.361794829
2110,2018-05-19,PTI may expel lawmaker who accused Ali Ameen Gandapur of patronising teenage girl's abusers,0.361700565
2111,2017-10-15,Geelani steps down as leader of Kashmir group,0.36159279899999996
2112,2017-09-07,NA body wonders why PIA didn’t take advantage of open skies,0.36123567799999995
2113,2017-09-02,Sindh farmers seek agriculture policy,0.361174196
2114,2017-09-02,PTI chief never hired official copter for private use: KP govt,0.360993713
2115,2018-05-02,"Govt to regularise 36,000 recruited through NTS in KP",0.360785365
2116,2018-02-14,NA passes bill to protect ‘whistleblowers’ in corruption cases,0.36018601100000003
2117,2018-02-16,"Iqbal underlines need of constitutional reforms to protect vote sanctity, democracy",0.36017426799999996
2118,2018-01-16,"'Khan's focus only on Punjab': Naz Baloch parts ways with PTI, joins PPP",0.35996839399999997
2119,2017-09-10,"'Won't work under leadership of children,' says Nisar on conflict with Maryam Nawaz",0.359967738
2120,2018-05-28,SC disposes off Dr Asim's contempt of court petition against Interior Ministry,0.359924763
2121,2018-02-08,"Tehmina Durrani advises Nawaz to fire 'failed' media team, calls rally 'under-19 game'",0.359750509
2122,2017-08-09,Profile: Sanullah Zehri — more of a Sardar than a politician,0.359643728
2123,2018-01-30,"'Over half of 9,000 Pakistanis imprisoned abroad face drug smuggling charges'",0.35945132399999996
2124,2017-07-19,SHC directs Sindh govt to consider IGP’s proposals for transfers,0.35923928
2125,2017-08-18,Will the Fata merger and other related reforms ever become a reality?,0.359196216
2126,2018-02-10,"This is not a conspiracy, this is naya Pakistan: Imran sends message to Nawaz at Liaquat Bagh 'Azadi' rally",0.358650774
2127,2017-10-01,PML-N backed candidate wins by-polls in Sargodha,0.35861709700000005
2128,2018-03-12,Minister tells Senate ex-PIA CEO took plane to Germany,0.35850396799999995
2129,2018-04-01,"Analysts, opponents weigh in on Nawaz's re-election to PML-N presidency",0.358341277
2130,2017-11-19,"Centre-province conflict not good for country: Sherpao
",0.358047754
2131,2018-05-20,PPP submits calling attention notice on PIA affairs,0.35707795600000003
2132,2017-10-28,"SC dismisses ministry's appeal to increase Haj quota of govt scheme to 70pc
",0.356942773
2133,2017-10-14,Imran Khan welcomes Amir Liaquat Hussain into PTI,0.35692748399999996
2134,2017-11-19,"Maryam lashes out at court for disqualifying Khawaja Asif in 'fixed match'
",0.35681870600000004
2135,2017-12-26,"PM Abbasi stresses national dialogue on new province
",0.356789917
2136,2018-04-16,PTI chief to appear 'voluntarily' before ECP on Oct 26,0.356472999
2137,2017-12-06,"PTI changes lawyer in foreign funding case, again
",0.35646221
2138,2017-09-27,Problems with the electoral representation of non-Muslims,0.356349081
2139,2017-09-28,"FATF move an embarrassment but won’t hit economy, NA told",0.35631287100000003
2140,2017-09-04,PML-N will make laws to stop PMs’ disqualification: Sharif,0.35592800399999996
2141,2018-04-29,"MQM-P leaders call on Ahsan Iqbal, remind him of PM’s promise",0.355863184
2142,2017-10-05,PHC issues notice to own chief in appointment case,0.355840087
2143,2017-10-23,"No discussion on PM-CJP talks at cabinet meeting
",0.355779409
2144,2018-02-18,ECP issues notice to PML-N over alleged violation of rules,0.355255783
2145,2018-04-28,China accuses Xi rivals of vote rigging,0.354808122
2146,2018-01-25,"Around three million children out of school in Sindh, PA told",0.354781479
2147,2018-01-13,MQM seeks recount of PS-114 by-election votes,0.35440787700000004
2148,2017-07-14,Jahangir Tareen resigns as PTI secretary general following SC disqualification,0.35430300200000003
2149,2018-04-26,Nawaz’s election as party chief challenged,0.35415452700000005
2150,2017-08-03,Centre spars with Sindh as sugar crisis escalates,0.354048252
2151,2018-02-03,It will take Nawaz ‘two days’ to reach Lahore via GT Road,0.354046911
2152,2018-02-20,Army chief calls Nawaz Sharif to convey wishes for Kulsoom's health,0.353864312
2153,2018-01-24,CM irked by inoperative CCTV cameras,0.353826046
2154,2018-02-04,‘Concealment of marriage’: Ayesha to get NA reference against Hamza filed through PTI,0.35373228799999995
2155,2018-01-30,Opposition parties demand AJK PM's resignation,0.35361880100000004
2156,2017-12-06,"Seven directors appointed on PSX board with strings
",0.353442818
2157,2018-04-26,"Govt to monitor social media, says interior minister",0.353408724
2158,2017-10-19,"Bilawal opposes rolling back of 18th Amendment
",0.353308976
2159,2017-08-22,"No threat of military action from US, says PM Abbasi",0.353160232
2160,2018-03-10,Afghans were counted alongside Pakistanis in census: chief census commissioner,0.353032202
2161,2017-07-08,Sheikh Rashid joins list of leaders supporting Dr Qadri's demands on Model Town incident,0.353021562
2162,2017-10-10,"Cabinet decides to keep excise duty for Fata, Pata unchanged",0.35281124700000005
2163,2017-10-26,"Sindh being deprived of its water share: Bilawal
",0.352763414
2164,2017-09-04,Lack of vigour in NA-154 by-poll electioneering,0.352482289
2165,2017-12-05,"Mahathir-led bloc ends ruling party’s 60-year hold on power
",0.352232426
2166,2018-04-09,FPCCI urges immediate release of refunds,0.35212817799999996
2167,2017-12-04,"SC suspends Ishaq Dar's Senate membership
",0.352109998
2168,2017-10-21,"‘Donors’ conference will focus on development projects’
",0.35188105700000005
2169,2018-05-25,"Cabinet approves appointments,  MoUs",0.351563245
2170,2017-09-22,"NAB opens inquiry against minister, top PSB officials",0.35148268899999996
2171,2018-04-25,Minister tells Punjab Assembly: ‘No tomato import despite mafia’s manoeuvring’,0.35144484
2172,2017-08-03,Sri Lanka relieve Perera of ODI captaincy,0.35139393799999996
2173,2017-12-22,"Ruling party MPs conspicuous by their absence during CM’s visit
",0.351307184
2174,2018-03-30,Journalist asked to appear before ATC,0.351115525
2175,2017-10-21,"Centre pays not a single penny for Karachi operation, says Sindh minister
",0.35110732899999997
2176,2018-05-14,Parties differ on reasons behind MMA’s revival,0.35109773299999997
2177,2018-05-25,Reservations regarding CPEC echo in Senate,0.35100314
2178,2018-04-30,‘Sharif’s clash with institutions dangerous for country’,0.35088208299999996
2179,2017-10-01,"General election to usher in revolution, says Sharif",0.35085210200000005
2180,2017-11-01,"Nawaz wants NAB law on hold during caretaker set-up
",0.35079509
2181,2017-09-08,Council of Islamic Ideology debates public hangings in the wake of Zainab case,0.350487649
2182,2018-03-15,"Punjab bans treatment abroad, foreign visits at govt’s expense",0.35015034700000003
2183,2017-08-22,Deal ends US government shutdown,0.34965285700000004
2184,2017-09-19,"'Not interested in leading MQM,' Musharraf responds to Sattar's 'minus-two' theory",0.349332064
2185,2018-01-26,Imran Khan wants early verdict in Panama Papers case,0.348889709
2186,2018-05-03,"Decision to put Shahbaz forward as PM candidate a 'political' one, says Khursheed Shah",0.34887889
2187,2018-02-02,Spiritual guidance,0.348682582
2188,2018-02-03,India elects BJP-backed Naidu as vice-president,0.348377734
2189,2017-08-22,Bizenjo says govt ready to hold talks with Baloch dissidents,0.34829238100000004
2190,2017-12-18,"Rumpus in PA as opposition lawmaker shows her shoe to speaker
",0.34790805
2191,2017-08-06,Imran Khan's alleged third marriage is Twitter's latest obsession,0.347658604
2192,2018-02-02,PML-N plans ‘grand power show’ on Nawaz’s return to city,0.347549289
2193,2017-11-17,"Bilawal suggests CJP to clear backlog
",0.347412616
2194,2017-08-04,Interior minister casts fresh doubts on Senate elections in March,0.34734281899999997
2195,2018-04-30,PML-N's exhilarating in-house duels,0.347071975
2196,2017-07-29,NAB witness against Dar loses plea against sacking,0.346666187
2197,2018-03-23,Govt plans regulatory body for upstream petroleum sector,0.34650442
2198,2018-03-03,Efforts under way to revive MMA,0.346453279
2199,2018-01-02,Zardari slams Sharif for staying away from NA sessions,0.34643271600000003
2200,2018-05-31,Factionalism hits Tehreek-i-Labbaik at the outset,0.34623044700000005
2201,2017-10-15,"Salman Ahmad is leaving PTI and we don't know what true love is anymore
",0.346214443
2202,2018-01-12,"FIFA committee lays strict rules for mandate extension of Hayat’s PFF, ban imminent",0.34611886700000005
2203,2018-05-25,Saudi-led coalition: Defence minister asked not to make commitments without notifying Senate,0.346056491
2204,2017-08-24,JUI-F senator opposes CII proposal on recognising transgender people,0.34599441299999995
2205,2018-02-07,"Interim report about news leak cannot be made public, IHC told",0.345953435
2206,2017-09-15,Move to stop Sharif from going abroad ‘unfair’: Saad,0.345933825
2207,2017-11-17,"Budget outlay set to rise to Rs5.7tr
",0.34574198700000003
2208,2017-10-12,Sattar invites rival group to jointly observe MQM’s foundation day,0.34563708299999996
2209,2018-02-27,Chief census commissioner rejects opposition's objections over population results,0.345599562
2210,2017-07-09,200 honest people needed to change nation’s fate: Imran,0.345482975
2211,2017-08-09,Khyber Pakhtunkhwa places seminaries under education department,0.34534299399999996
2212,2017-09-13,SHC seeks reply on contempt plea against CM in police transfer rules case,0.345117092
2213,2018-04-22,"PTI moves ECP for scrutiny of PML-N, PPP funds",0.34510824100000004
2214,2017-08-14,Saeeda Warsi calls for end to hypocrisy in Muslim societies,0.34501242600000004
2215,2017-07-16,Army chief to brief senators on ‘national security’ tomorrow,0.344907254
2216,2018-03-26,Nawaz appears before NAB court; arrest warrants issued for Sharif children,0.344865829
2217,2018-02-26,Railway introduces duplicate ticketing,0.34468928
2218,2018-02-20,"Begum Kulsoom diagnosed with lymphoma, tweets Maryam Nawaz",0.344305784
2219,2017-10-28,"TLP chief Rizvi threatens nationwide protests if govt fails to implement Faizabad agreement
",0.34394249299999996
2220,2018-05-15,Call for setting up new commission on enforced disappearances,0.343816668
2221,2017-11-16,"Olympians accuse PHF officeholders of embezzlement, exceeding their constitutional term
",0.34379348200000004
2222,2017-09-18,Sharif wants voters to avenge ‘disrespect’ of mandate,0.343673259
2223,2018-01-30,Haider distances himself from accession remarks,0.34362676700000006
2224,2018-03-19,"'No point in PM Abbasi meeting US VP Pence at UNGA,' says Senate chairman",0.34354022100000003
2225,2018-01-26,Govt considers slashing utility rates for exporters,0.343516827
2226,2018-02-09,"Despite past interference by the establishment, democracy is taking root: Rabbani",0.343037903
2227,2017-11-06,"Fazl opposes voting rights for expats
",0.34297201
2228,2017-09-19,"428 HEC scholars sent abroad are absconding, Senate body told",0.342656821
2229,2018-03-31,SMOKERS’ CORNER: RELIGIOUS RIGHT RISING?,0.342597246
2230,2017-12-03,"SC gives govt one week to determine what action will be taken in Asghar Khan case
",0.342503279
2231,2017-08-11,"NA session may witness uproar over Kasur incident, Fata reforms bill",0.342480391
2232,2018-05-15,PM Abbasi announces 10-year 'mega project' for Balochistan,0.342465997
2233,2017-11-15,"Absconders can’t be barred from polls under law: Dar
",0.34213563799999996
2234,2018-02-16,CM to perform Karachi Circular Railway groundbreaking on Quaid’s birthday,0.342080712
2235,2018-02-01,Imran accuses PML-N of using Gulalai to malign him,0.34194335299999995
2236,2017-09-12,Punjab to amend law of evidence,0.341749787
2237,2017-12-15,"Chaired Saaf Paani Company meetings as PML-N leader, not board member: Hamza Shahbaz
",0.34158456299999995
2238,2018-01-24,"Lahore blast jitters: PPP, PTI question efficacy of safe city project",0.34149947799999997
2239,2018-01-30,"‘You are human, Mian Sahib’",0.34101367
2240,2017-08-05,Chaudhry Nisar to contest elections from Taxila,0.34085050200000006
2241,2017-09-11,PM vows to name and shame senators over horse-trading,0.34073212700000005
2242,2017-09-18,Are we ignoring the political dynamics in Balochistan?,0.340545416
2243,2017-11-26,"Implementing Fata reforms
",0.339762092
2244,2017-11-07,"In pictures: The rise and fall of Nawaz Sharif
",0.339689374
2245,2018-01-27,'Nawaz's days are not over': PML-N puts up brave front after top court disqualifies leader,0.339521587
2246,2017-10-30,"PML-N's Ameer Muqam under NAB investigation
",0.339376777
2247,2017-11-07,"PML-N terms SC verdict on lifetime disqualification a 'joke, conspiracy'
",0.339154512
2248,2017-08-25,"NAB to probe affairs of local, international NGOs",0.3391487
2249,2017-10-14,"Removal of Benazir's picture from BISP logo 'unconstitutional', says PPP leader",0.33909493700000004
2250,2018-01-29,Khaqan Abbasi faces NAB inquiry over LNG contract,0.338897079
2251,2017-08-03,NAB to probe alleged embezzlement of Rs200m in Fata polio vaccination projects,0.338714361
2252,2018-01-08,PPP wants JIT to make public recording of proceedings,0.33864164399999996
2253,2017-11-30,"Teachers, scholars protest renaming of QAU physics dept
",0.33849170799999995
2254,2018-04-03,Power Division asked to finalise 600MW plant deal with Russia,0.338490754
2255,2018-04-28,Lawyers’ body welcomes review of decision on extension of judges’ tenure,0.33844959700000005
2256,2017-07-20,CCI rules against creation of fiscal coordination committee,0.338399082
2257,2017-07-06,Former MQM-P MNA Salman Mujahid Baloch joins PSP,0.33819270100000004
2258,2018-03-09,Senate to take up resolution aimed at promoting democratic culture,0.338158876
2259,2017-10-24,"PM should explain his meeting with CJP: Nawaz
",0.338119805
2260,2017-09-06,Bill suggests increasing punishment for animal cruelty,0.337977618
2261,2017-08-05,PTI leaders reject report on Imran Khan's third marriage as 'ridiculous',0.33791488399999997
2262,2018-05-14,Redrafting corporate governance law,0.337486058
2263,2018-02-26,"NA-120 by-poll is about offices, meetings, posters",0.337273985
2264,2018-05-10,"SBP to get shares of agri bank, HBFC",0.337234288
2265,2017-08-08,"Don’t add insult to my injuries, says Sharif",0.337084025
2266,2017-10-30,"Qaim tells Mahars to shun differences with PPP leadership
",0.336929679
2267,2018-05-11,Govt plans further dismantling of Discos,0.33683899
2268,2017-08-19,Opposition contests KP govt’s tree plantation claims,0.336643934
2269,2017-07-24,"No room in Constitution for postponing Senate or general election, says Rabbani",0.336469322
2270,2018-05-10,Akhtar sees 1.4m people filing tax returns this year,0.33640679700000004
2271,2017-11-04,"PTI’s Punjab dilemma
",0.33615791799999994
2272,2018-05-20,Mufti Muneeb for ‘respectable’ resolution of Faizabad protest,0.336060405
2273,2017-08-28,SC hearing to ascertain period of disqualification begins today,0.335936785
2274,2017-07-31,The season of uncertainty,0.335571051
2275,2017-09-21,"‘Nawaz’s talk of vote, civilian supremacy a gimmick’",0.335570872
2276,2018-05-15,Police arrest 8 protesters in Islamabad as govt decides to give negotiations another chance,0.335533231
2277,2017-07-14,Musharraf suggests forming long-term interim govt to 'put house in order',0.335491687
2278,2018-03-24,"Imran Khan demands early elections, says 'Abbasi should seek fresh mandate'",0.335254252
2279,2017-08-10,January 19 deadline set for appointment of judges across Pakistan,0.335251659
2280,2018-02-23,More women shelters in Balochistan urged,0.335230976
2281,2017-12-04,"UK lawmakers vote to strike Brexit date from bill
",0.33506304
2282,2018-01-20,Shah asks PM to present assets record in parliament,0.334853768
2283,2017-10-22,"Abbasi calls on CJP in bid to defuse tension
",0.334650487
2284,2017-10-23,"Sindh rejects Balochistan’s claim over land in Kirthar
",0.334586471
2285,2017-10-05,"Apex body decides to rename 60 buildings, roads honouring Altaf",0.334459752
2286,2017-07-12,Ayaz Sadiq fears PML-N govt will not complete its constitutional term,0.33424744
2287,2018-04-20,"Campaigning for NA-4 seat, JI chief extols Mumtaz Qadri's 'heroism'",0.334098488
2288,2017-10-10,"Senate polls a step for continuity of democracy, says Rabbani",0.333924323
2289,2017-12-07,"Protest in NA over bail for ‘TTP men’ in Benazir killing case
",0.333910286
2290,2018-01-10,Imran Khan challenges ECP's powers to initiate contempt proceedings,0.33389625
2291,2017-12-03,"Asfandyar asks govt to meet PTM’s genuine demands
",0.333865315
2292,2017-08-21,PM throws down gauntlet to those cursing parliament,0.333840877
2293,2017-11-27,"US delays agrément for businessman Ali Siddiqui
",0.333654076
2294,2017-08-13,Loyalty with PML-N beyond doubt: Nisar,0.333640873
2295,2018-05-10,Success eludes NA panel probing $8bn investment by Pakistanis in UAE real estate,0.333542407
2296,2018-02-04,PML-N men accused of harassing PTI workers,0.333478332
2297,2017-08-19,Sindh Assembly to deliberate on solutions to water problems on Monday,0.33347705
2298,2018-01-24,‘Qataris among foreigners issued houbara hunting permits’,0.333412379
2299,2017-09-25,PTA asked for report on child pornography uploaded from Pakistan,0.333237618
2300,2018-02-20,Eidul Azha holidays from Sept 1 to 4,0.333069861
2301,2017-07-05,Senate committee to question recovered missing persons on who abducted them,0.33304601899999997
2302,2017-08-28,NAB chairman to address complaints directly,0.33299315
2303,2017-09-24,Saad Rafique serves Rs5bn defamation notice to PTI's Fawad Chaudhry,0.332953662
2304,2017-10-08,Sattar seeks ‘margin of error’ as maintained by Altaf Hussain,0.332351863
2305,2017-12-25,"Afghanistan registers candidates for long-delayed elections
",0.33186546
2306,2018-03-06,'Ishaq Dar attempting to invent new economics': PTI slams PML-N's 'economic misrule',0.33170357300000003
2307,2017-07-03,"Veteran politician Javed Hashmi, PML-N to 'fight together for democracy'",0.331403762
2308,2017-11-12,"PAC grills NAB chief over ‘media trial’ of politicians
",0.331261307
2309,2017-11-10,"SC drops Marriyum Aurangzeb’s name from Pemra search committee
",0.331236362
2310,2017-08-10,PTI to join PAT protest on Jan 18: Imran Khan,0.331091791
2311,2017-08-15,PPP decides to equip children with life skills through education,0.3309986
2312,2018-05-07,Imran praises judiciary for ousting Sharif,0.33066994
2313,2018-04-11,Rangers’ powers extended for another 90 days,0.330514193
2314,2018-04-19,PCB chief meets Sindh CM,0.330415577
2315,2017-12-19,"Imran unveils ambitious agenda for first 100 days of govt
",0.329963923
2316,2018-03-18,Two religious parties candidates bag 11pc of vote in NA-120,0.329899579
2317,2018-04-17,‘N’ trying to make back-door contacts: Zardari,0.329688907
2318,2017-12-13,"Former army, ISI chiefs quizzed by FIA in relation to Asghar Khan case
",0.329633802
