,head,topic_rep
451,A simple guide to popularity,0.357359915971756
452,Madrid rules out dialogue unless Catalonia drops independence bid,0.0
453,Iran keen to promote trade with Pakistan,0.0
454,Chinese envoy briefs parliamentary panel on CPEC projects,0.0
455,State Bank shoots back at NAB,0.0
456,Story Time: Sleepy head,0.4049832820892334
457,Rejoinder to India in Jadhav case discussed,0.0
458,"Terror list with 37 names is fake, IB chief tells lawmakers",0.0
459,"KP will ask army to withdraw troops, says Imran Khan",0.0
460,Police probing IS claim about Jhal Magsi shrine suicide attack,0.0
461,Shah hopes for early consensus on NAB chief’s name,0.0
462,Ecnec approves revival of Karachi Circular Railway under CPEC,0.0
463,Fertiliser makers for export deadline extension,0.0
464,Across-the-board accountability plan dropped: minister,0.0
465,Govt lobby active to abolish Khatm-i-Nabuwwat articles: JI chief,0.0
466,KP judge moves SC against JC rejection of his nomination,0.0
467,"Poor governance, corruption hamper food security in Pakistan: ADB",0.0
468,Asim Bajwa assumes charge of Southern Command,0.2465016096830368
469,CAA suspends PIA pilot’s licence for violating rules,0.0
470,Economic Coordination Committee takes sweeping measures to tackle growing deficits,0.05249785631895065
471,Split emerges within FPCCI,0.0
472,CPEC passes through disputed territory: US,0.4106219410896301
473,Website: PDF made easy,0.5603770017623901
474,FC Balochistan foils major terrorist bid: ISPR,0.0
475,"After army chief's visit, Afghan president considers trip to Pakistan",0.0
476,Making Islamic finance a reality,0.0
477,"Shaheer Niazi, the 'electric honeycomb' researcher, aims to bring the Nobel home",0.0
478,"Junaid Khan will be playing a ""simple man"" in upcoming serial, Khasara",0.9935312271118164
479,Hum Style Awards 2017 nominations are out. Did your favourite make the cut?,0.05890662968158722
480,Four 'terrorists' killed in Karachi shootout: police,0.0
481,"Political decisions should be taken at polling stations, not courts: PM Abbasi",0.0
482,Bangladesh's mega refugee camp plan 'dangerous': UN official,0.0
483,Jackie Chan confirms Rush Hour 4 in the works after fans' decade-long wait for sequel,0.31495246291160583
484,"Car strikes pedestrians outside museum in London, injuring some",0.0
485,Admiral Zafar Mahmood Abbasi takes charge of Pakistan Navy,0.11120467633008957
486,A treasure trove of history,0.28706562519073486
487,Arjun Kapoor and Parineeti Chopra are reuniting for two new projects,0.5365958213806152
488,Experience: Community service is not a piece of cake!,0.34814873337745667
489,Health: Guard your brain power!,0.3718264102935791
490,Story Time: The day I got lost!,0.9771795868873596
491,Leap!,0.29352471232414246
492,Cook-it-yourself: Pizookie,0.3206922709941864
493,Downgrading the Taj,0.1609901338815689
494,Pakistanis enjoy a taste of Kashmir at this shikara-shaped kiosk in Muzaffarabad,0.192719504237175
495,Praetorian rule of law,0.03261541575193405
496,A deafening silence,0.24046215415000916
497,Orthorexia: When healthy eating does more harm than good,0.10107193142175674
498,"Just how much does Nawaz Sharif own, according to himself?",0.0
499,Wonder Woman,0.6043709516525269
500,14 killed as wagon collides with bus in Balochistan's Mastung,0.0
501,Weird buyer’s market brewing for hurricane cars,0.1276305466890335
502,Google to use balloons to provide Puerto Rico cell service,0.0
503,Karunaratne misses double ton but SL take command,0.0
504,Pakistan off to Dhaka for hockey Asia Cup,0.3165632486343384
505,"Injury to Amir, poor planning leave Pakistan in disarray",0.40684378147125244
506,Australia struggle in rain-marred first T20,0.0
507,Turkey-backed rebels in new Syria operation: Erdogan,0.04072261601686478
508,Injured Smith leaves India tour,0.7049427032470703
509,US approves sale of $15bn missile system to S. Arabia,0.0
510,26 protesters held outside Indian consulate in Hambantota,0.0
511,Spain protesters demand action over Catalonia crisis,0.05175473168492317
512,Danish police find decapitated head of Swedish journalist,0.0
513,Thousands protest across Australia against giant Adani coal mine,0.0
514,"Bangladesh in tatters after Amla, du Plessis hit centuries",0.05599966645240784
515,Strong demand for cotton keeps prices firm,0.0
516,"Dar not to attend World Bank, IMF meetings amid graft case",0.0
517,Wheat stocks hit historical peak of 9m tonnes,0.0
518,Trump rolls back Obamacare provision for free birth control,0.0
519,Is anyone thinking about the future of Jammu?,0.04077199101448059
520,"Pakistan dismisses US concerns on CPEC, urges world to focus on India's atrocities in Kashmir",0.3151519298553467
521,Maryam’s return from UK likely for hearing on 9th,0.0
522,15 killed in accident on Quetta-Sibi highway,0.0
523,PML-N probe body to fix blame for controversial Khatm-i-Nabuwwat amendment,0.0
524,Realpolitik and the crude glue,0.0
525,PM Abbasi assails PPP on its home turf,0.0
526,PIA mulls suspending flight operation for US,0.0
527,KP seeks Asian Development Bank's help for health sector reforms,0.0
528,Journalists up in arms after TV channel booked,0.0
529,SMEs losing ground to imports from China,0.033115047961473465
530,Pakistan warned against delaying anti-tax evasion measures,0.0
531,PNSC eyes marine services business,0.0
532,"US, Pakistan stay engaged to defuse tensions",0.0
533,"Data collected through geofencing, Punjab police approached to help arrest ‘knifeman’",0.0
534,Pakistani among three charged with plotting NY attacks,0.11568328738212585
535,Chandio asks Imran to mind his language,0.0
536,Cult Indian filmmaker Kundan Shah passes away,0.2566363513469696
537,Attack on Saudi palace in Jeddah kills 2 royal guards,0.0
538,"Trump says North Korea diplomacy has failed, 'only one thing will work'",0.050226591527462006
539,"'This isn't about accountability, it's about revenge,' Maryam on NAB references",0.0
540,Navalny supporters rally across Russia on Putin’s birthday,0.0
541,Imran threatens agitation in Islamabad if Nawaz 'destroys order',0.0
542,Former ISI chief Lt Gen Rizwan Akhtar takes early retirement from army,0.0
543,'How did IS emerge in Afghanistan under US watch?' asks Hamid Karzai,0.27487578988075256
544,"'Only dialogue can resolve Kashmir issue,' concur former ISI, RAW chiefs",0.0
545,Justice (retd) Javed Iqbal appointed NAB chairman,0.0
546,CPEC has nothing to do with territorial sovereignty disputes: China responds to US criticism,0.0
547,CM Shahbaz celebrates arrival of Orange-Line Metro in Lahore,0.025441884994506836
548,Second Test: Sri Lanka 34-5 at close as Pakistan fight back,0.05516935512423515
549,US missions in Turkey halt visa services over security concerns,0.0
550,This wildlife photographer hopes to save Pakistan's dying birds with his lens,0.30304038524627686
551,Punjab Censor Board reverts ban on Na Maloom Afraad 2,0.0870036631822586
552,"Security measures at Karachi prison still unsatisfactory, judge’s visit reveals",0.0
553,Coup talk,0.3299477994441986
554,"SRK's Hindi version of Ted Talks hopes to offer ""lifelong learning"" to Indian viewers",0.6742047667503357
555,IG recommends daily allowance for police at current revised rate,0.0
556,Oil tanker catches fire at filling station,0.0
557,"Nawaz won’t succeed in causing institutional rift, says Shafqat",0.0
558,The tomb of the man who conquered Delhi,0.6605868935585022
559,Six-month plan devised to eliminate dengue larvae in Peshawar,0.0
560,NON-FICTION: AN EXTRAORDINARY DIARY,0.04314779117703438
561,Federal Law Minister Zahid Hamid meets Shahbaz,0.0
562,COLUMN: HOME IS WHERE THE HEART IS,0.295843243598938
563,FICTION: THE MONSTERS WITHIN US,0.7624977827072144
564,NON-FICTION: THE SOUL OF A NATION,0.7521677613258362
565,NARRATIVE ARC: SIR SYED IN THE DOCK,0.0
566,"NON-FICTION: GIRL, UNINTERRUPTED",0.2778530716896057
567,SMOKERS’ CORNER: THE ORDER OF WORDS,0.0365983210504055
568,Iran confirms nuclear negotiator imprisoned for spying,0.0
569,IS ousts Syrian troops from jihadist bastion,0.0
570,Women march through desert for Israeli-Palestinian peace,0.7427608370780945
571,"US aiding IS in Afghanistan, says Karzai",0.0
572,India whip Australia in rain-hit first T20,0.018560854718089104
573,Winless quartet face crunch time in Quaid Trophy,0.21250127255916595
574,Costa Rica clinch World Cup berth on Waston’s late goal,0.0
575,Saudis tackle border spillover from Yemen war,0.21618402004241943
576,Ronaldo sets up Swiss showdown; France on brink of World Cup,0.021847853437066078
577,US missions in Turkey halt all non-immigrant visa services,0.0
578,Drone kills five Al Qaeda suspects,0.5714893341064453
579,Was US military behind top Russian army official’s killing in Syria?,0.3009766936302185
580,Police release driver after crash near London museum,0.0
581,Refugee issue complicates Merkel’s bid to form govt,0.059201680123806
582,"Scottish independence case helped by Brexit chaos, says Sturgeon",0.0
583,"Kim Jong Un promotes sister, reaffirms nuclear drive",0.0
584,Trump says US has no immediate plan to move embassy to Jerusalem,0.7178579568862915
585,The ACLU: fighting for US civil rights for nearly a century,0.18950973451137543
586,Nigeria first team from Africa to qualify for Russia World Cup,0.1282890886068344
587,View from abroad: Jeremy Corbyn’s epic journey,0.16343636810779572
588,"Committee set up on SHC order frames police transfer, posting rules",0.0
589,"PPP rejects PM’s graft allegations, reminds him of LNG scam",0.0
590,"Foolproof security at all shrines in Sindh ensured after Jhal Magsi tragedy, says Siyal",0.0
591,Alternative plan to run Orange Line train,0.11537781357765198
592,Abe vows to tackle N. Korea threat ahead of election,0.0
593,Second Test: Bizarre last session leaves Dubai Test in the balance,0.0
594,Creating the right kind of jobs should be the priority for Pakistan,0.032545220106840134
595,"Nine years since the recession, why are employers still stingy with raises?",0.0
596,India doing propaganda against CPEC to divert attention from Kashmir: Abbasi,0.0
597,First train of Orange Line project unveiled in Lahore,0.0
598,Fata sees largest increase in number of voters,0.0
599,Capt Safdar held by NAB on return from London,0.0
600,"Provinces seek real time access to oil, gas, power data",0.0
601,"US bases to come under threat if it imposes sanctions, says Iran",0.0
602,White nationalists return to US city for protest,0.016820399090647697
603,Fata-KP merger issue being exploited for political gains: Fazl,0.0
604,Sponsors of hydropower projects accuse govt of reneging on commitments,0.0
605,"Govt awaiting inquiry report on Rangers deployment, says Ahsan",0.10628493875265121
606,‘Reforms set quality education wheel in motion’,0.0
607,Letter from Mumbai: India looks to cut dependence on edible oil imports,0.0
608,Macroeconomic risks in Pakistan increasing: World Bank,0.0
609,Rupee report: Dollar gains against rupee,0.0
610,Four reasons why devaluation will hurt the Pakistani economy,0.0
611,Money Market: Bank borrowing falls by 1.22pc,0.0
612,Hardly any progress in bilateral relations with Iran,0.13722915947437286
613,Human capital remains underdeveloped,0.0
614,Lag in data reporting leads to low ranking in global index,0.02468646876513958
615,The influence of analysts’ reports on investors,0.0
616,Tubewells hurting Punjab subsoil water health,0.0
617,Rice exports off to a flying start,0.0
618,Distressed enterprises need a better support mechanism,0.0
619,Keeping competition out: Iran start-ups thrive despite sanctions,0.02441801130771637
620,JCSC chief Gen Zubair invited to Washington conference,0.0
621,12th anniversary of 2005 quake observed amid ‘unfulfilled’ promises,0.01828228123486042
622,"Sexual assault on boys in Kasur: Sociologists, psychologists to help find out causes of crime",0.0
623,Special Branch wants terror suspects placed on fourth schedule,0.0
624,9 points to remember if you're seeking therapy for mental health challenges,0.77032470703125
625,Qatar crisis can end if Doha gives up FIFA World Cup: UAE security official,0.0
626,Gujarat riots: Indian court commutes death sentences of 11 Muslim men,0.0
627,Schizophrenic and on death row: the tragic case of ex-cop Khizar Hayat,0.2986435294151306
628,PPP files motion in Senate against 'US attempt to sabotage CPEC',0.0
629,Red Cross to reduce Afghanistan presence after deadly attacks,0.0
630,Ranveer Singh is giving off major Khal Drogo vibes in the new Padmavati trailer,0.4464467763900757
631,Richard Thaler of US wins Nobel Economics Prize,0.0
632,Dove apologises for 'racist' body wash ad,0.05601956695318222
633,"Islamabad sees large rallies for early merger of Fata, Khyber Pakhtunkhwa",0.0
634,Vital to tackle disappointment of people: HRCP,0.0
635,Indian forces kill 'wanted' JeM militant leader in held Kashmir,0.0
636,PM formally dismisses Intelligence Bureau 'monitoring list' as fake,0.0
637,Turkey hopes US will review decision to halt visa services,0.0
638,IoBM fires security official for 'misbehaviour' with faculty member over 'inappropriate attire',0.0
639,20 Indian farmers die after inhaling pesticides while spraying crops in Maharashtra,0.0
640,X-SQUARE: A FITTING LOSS FOR A FIT UNIT,0.7932870388031006
641,Farhan Akhtar calls media discriminatory towards Hrithik Roshan in open letter,0.0
642,Actress Komal's 'runaway' landlord granted bail by SHC,0.0
643,German conservative parties say they agree on migrant limit,0.0
644,Black rhino to return to Chad after South Africa deal,0.0
645,Pakistan no more reliant on US for military needs: Prime Minister Abbasi,0.1935521811246872
646,India's top court bans firecracker sales before Diwali,0.0
647,Giving up jihad,0.021192731335759163
648,Farhatullah Babar championed causes that few other parliamentarians did,0.27918270230293274
649,Centre asked to end its ‘unfair treatment’ of Pakhtuns,0.0
650,Hospital officials suspended for dumping waste in river,0.0
651,Dengue scare at Khyber Teaching Hospital as death toll reaches 50,0.04864373058080673
652,3 Hazaras among 5 shot dead on Quetta's Kasi road,0.0
653,"Multinational brands should support classical musicians, says Khalid Ahmed",0.24745593965053558
654,Firefighting to shore up reserves,0.0
655,"'Not afraid of arrests': Maryam, Capt Safdar granted bail in NAB reference",0.0
656,Govt asked to set up separate zone for six backward dists,0.0
657,Tom Petty returns near top of Billboard album sales chart after death,0.09599003195762634
658,PTI seeks disqualification of KP MPA Ziaullah Afridi for joining PPP,0.0
659,Who is listening?,0.0
660,What is the future of Maula Jutt?,0.8654466867446899
661,US Vice president exits NFL game after anthem protest,0.21141991019248962
662,Couple in Nepal's 'first transgender marriage' finds acceptance,0.630072295665741
663,"At least 12 dead, scores missing in Rohingya capsize: officials",0.0
664,Almost 150 go on trial over Turkey coup bridge massacre,0.0
665,Top Republican lawmaker says US on course for WWIII with Trump at helm,0.2431088238954544
666,Trump sends Congress immigration legislation priorities,0.0
667,ICC set to approve long awaited 'World Test Championship': report,0.39745891094207764
668,"Small screen, big scream",0.4541900157928467
669,"Senate panel gives Sindh govt, PR 15 days to resolve issues for KCR revival",0.0
670,"Policemen booked for kidnapping citizen for ransom, court told",0.0
671,Karachi’s serial ‘knifeman’ unleashes collective fear,0.12562932074069977
672,Rape case against three in Hussain Khanwala village,0.0
673,Movie mogul Weinstein fired over harassment claims,0.06597224622964859
674,I will never forget the sound of a body being dropped into the pit when a man was hanged,0.16102305054664612
675,Malala tweets a photo of her first day at Oxford,0.3779796063899994
676,A new film festival for Karachiites is in the works,0.33364278078079224
677,Thousands evacuate as California wildfires kill 10,0.03623899444937706
678,Taking sides on CPEC,0.36035266518592834
679,"From flying taxis to robocops, Dubai as a tech pioneer",0.4129631519317627
680,Sex attacks leave Rohingya children fearful in Bangladesh’s camps,0.03719768673181534
681,Global logistics body elects Pakistani as president,0.0
682,Policeman on bail in Benazir case given assignment,0.0
683,Shaheer Niazi — teenager who put Pakistan on science map,0.3433079719543457
684,PTI ‘tacitly’ endorses NAB chief’s appointment,0.0
685,Fiscal deficit for July-Sept drops to 10-year low,0.0
686,Sindh CM voices concerns over working of SC-appointed water commission,0.0
687,Abbasi tells National Assembly IB list a ‘forged document’,0.0
688,Fata reforms protesters not convinced by PM’s assurance,0.0
689,NAB team to leave for London to collect evidence of Sharif properties,0.0
690,SJC reserves ruling on reference against LHC judge,0.0
691,Pakistan capable of thwarting any aggression: Bajwa,0.12012099474668503
692,"Real-time access to fuel, power data for provinces approved",0.0
693,Three soldiers martyred in North Waziristan attack,0.0
694,Pakistan attempts to restart Afghan peace process,0.32823053002357483
695,"Strike, protest against braid-chopping in India-held Kashmir",0.0
696,SC allows appeal against LHC’s ruling on standard of higher education,0.0
697,Abbasi ousts long-time aide in row over funds for LNG,0.0
698,South Asia no longer world’s fastest-growing region,0.0
699,FPCCI urges immediate release of refunds,0.0
700,ANP slams centre for ‘ignoring Balochistan’,0.0
701,Google finds evidence of Russian operatives seeking to interfere in 2016 US election,0.0
702,Sustainable farming needed for food security: FAO,0.0
703,"Why the most ambitious initiative to change Fata’s status is put on hold
",0.029459426179528236
704,"Ivana vs Melania: First wife is 'self-serving', says US First Lady in White House statement",0.12268386036157608
705,"PTI to 'closely monitor' progress of newly appointed NAB chief, says Imran",0.0
706,Islamabad High Court to hear bail plea of US terror suspect on Friday,0.0
707,Iran warns US on designating Revolutionary Guards terrorist group,0.0
708,NAB directed to probe sale of PIA plane to Germany museum,0.0
709,"Kulsoom Nawaz to undergo first chemotherapy session, says Maryam",0.0
710,"Woman repatriated to India-held Kashmir as 'goodwill gesture', says ISPR",0.0
711,"PML-N's Capt Safdar lashes out against Ahmadis, faces backlash on social media",0.0
712,London mayor to visit Pakistan to boost trade ties,0.12852199375629425
713,"Cabinet refers federal jobs quota issue to Parliament, CCI",0.0
714,"Catalan leader says 'has mandate to declare independence', proposes more dialogue",0.0
715,Bangladesh arrests top leaders of Jamaat-e-Islami,0.0
716,"4 militants, Indian soldier killed in fighting in held Kashmir",0.0
717,"Jahangir Tareen case: SC raises questions on ownership of 18,500-acre land",0.0
718,Two killed in vehicle ambush on Kenya coast,0.0
719,"Depression should not be considered a character flaw, says Deepika Padukone",0.14762495458126068
720,Gloves off as Japan election campaign starts,0.07757551223039627
721,Crux day for Spain as Catalan leader decides on independence,0.0
722,New Zealand police sorry for 'insensitive' road death tweet,0.2031184583902359
723,Do you know how to support friends and family through mental illness?,0.2988857626914978
724,Special report: The legendary Liaquat 1895-1951,0.39134007692337036
725,Striking gold at the landfill,0.08486044406890869
726,Public-sector strikes add to pressure on France's Macron,0.0
727,Farhan Saeed bags his first film with Punjab Nahi Jaungi writer Khalil ur Rehman,0.9255356192588806
728,"Gulalai violated PTI's laws, Imran's lawyer tells ECP",0.0
729,7 celebrities who've spoken out about dealing with mental illness,0.7903720140457153
730,PIA incurs losses worth over Rs146 billion in last 4 years,0.0
731,Police take Gazeen Marri into custody again for interrogation into terror cases,0.0
732,"Sri Lanka thrash Pakistan, claim Test series",0.0
733,PCB names 14-member women's cricket squad for New Zealand series,0.0
734,FIFA 2022: UAE official calls for Qatar to 'repudiate policies supporting terrorism',0.0
735,N. Korea hacked South’s war plan: report,0.0
736,Russia says US ‘pretending’ to fight IS in Iraq,0.0
737,India may allow female Haj pilgrims to travel without male guardian,0.02195504494011402
738,"20,000 evacuate as California wildfires kill 10",0.039275508373975754
739,"Ronaldo, Messi on Ballon d’Or shortlist",0.22364497184753418
740,Asif takes 11 as Wapda whip Islamabad,0.0
741,Ancient pools near Jerusalem set for renovation,0.2394888997077942
742,Aussies dash war-torn Syria’s World Cup hopes in extra time,0.1521884799003601
743,Catalan leader suspends independence pending talks,0.0
744,Nasa astronauts go spacewalking outside ISS again,0.3774087429046631
745,‘Cash-starved’ PHA cracks down on defaulters,0.0
746,"Don’t undermine nuclear deal, Iran warns US",0.0
747,Has UN failed the Rohingyas?,0.01063836645334959
748,"Killers of Perween Rahman nabbed, Supreme Court told",0.0
749,Three MQM-L men confess to murdering UC chairman,0.0
750,"‘One dictator got ZAB executed, other plotted Benazir’s assassination’",0.0
751,Two ‘missing’ MQM-L men resurface to quit party,0.0
752,"Posting of BB murder accused a conspiracy, says PPP leader",0.0
753,Mental Health Authority to be activated: minister,0.0
754,Starc urges Aussie fans to target Stokes,0.9948391318321228
755,Unprecedented rise in US air strikes in Afghanistan,0.0
756,Time for Pakistan to do some serious soul-searching,0.39466530084609985
757,Kabul puts off transit trade meeting with Pakistan,0.038215965032577515
758,Sindh okays Rs6.47bn development schemes,0.0
759,Senators raise questions over Gen Rizwan Akhtar's premature retirement,0.0
760,Rock thrown at Australian team bus after they thrash India in 2nd T20 to level series,0.0
761,"Eight dead, 19 injured in bus accident near Larkana",0.0
762,Cabinet decides to revise quota system in country,0.0
763,"Overbilling by power companies to be criminalised, NA told",0.0
764,"A-level students ineligible for admissions to MBBS, BDS",0.0
765,Trump suggests he’s smarter than Tillerson,0.0
766,Govt uses Senate session to defend itself,0.0
767,‘Fake’ list of MNAs with links to militants not an inside job: IB chief,0.0
768,Two 4-star hotels in Multan,0.0
769,SJC to begin examining evidence against IHC judge early next month,0.0
770,PPP files petition against Election Act 2017,0.0
771,Motion submitted in Senate to seek govt views on India-US nexus against CPEC,0.0
772,Nepra grants KE 70 paisa tariff increase after review,0.0
773,Remittances see small annual rise,0.0
774,Auto sales race up 27pc,0.0
775,New channel for LNG vessels at Port Qasim,0.0
776,Tariff for Discos to go up by Rs2,0.0
777,MTR revision deadline moved to 16th,0.0
778,FCA to set production targets for Rabi season,0.0
779,Body on accountability law meets today amid little sign of consensus,0.07988275587558746
780,Motorcycle ambulances see the light of day,0.0
781,"Medication errors cause half a million deaths in Pakistan, say pharmacists",0.0
782,A tale of two private members’ bills,0.0
783,"FIFA suspends Pakistan Football Federation as its 'offices, accounts remain in court's control'",0.0
784,China catching up to US in foreign aid flow,0.07856810837984085
785,Apple and A R Rahman are setting up two music labs in India,0.0
786,"Land, whether owned or leased, has to be declared in election forms, SC tells Tareen's lawyer",0.0
787,Spanish PM demands clarity from Catalonia on independence,0.0
788,School a rare sanctuary for traumatised Rohingya children,0.14244624972343445
789,Irked SC judges ask AG to submit reply on NAB's plea bargain practice,0.0
790,15 dead as wildfires torch California wine country,0.0
791,NAB directed to probe financial irregularities in construction of Islamabad airport baggage terminal,0.0
792,5 thoughts I had after this year's Magnum Chocolate Party,0.31974658370018005
793,Petitions filed against LHC decision to release police officers convicted in BB murder case,0.0
794,Former CJP Tassaduq Jillani designated ad hoc judge in Jadhav case: Foreign Office,0.0
795,Bajwa urges govt to expand tax base in order to break 'begging bowl',0.0
796,"LNG import deal with Qatar will destroy Sui Southern Gas, warns Sheikh Rasheed",0.0
797,FBR achieves 20pc revenue collection growth in first quarter,0.0
798,West is threatening Russian sovereignty: Moscow MPs,0.0
799,Iran deports over 70 Pakistanis for travelling without documents,0.0
800,Teenage boy tortured to death by police officials,0.0
801,Asma Jahangir calls on Nawaz to take notice of Safdar's 'unacceptable' attack on Ahmadis,0.0
802,"Pakistanis invested $8 billion in Dubai real estate in last 4 years, NA committee told",0.0
803,Senate adopts resolution against disqualified persons holding party office,0.024739542976021767
804,Gunbattle leaves 4 dead in India-held Kashmir,0.0
805,CDA finds violations in lawmaker’s under-construction plaza,0.0
806,"India's top court rules sex with a minor wife is rape, closing a legal loophole",0.0
807,‘Capital’s master plan should have been revised every 20 years’,0.0
808,‘Wider public debate needed on death penalty’,0.2088702768087387
809,Imran threatens agitation if corrupt people protected,0.0533108189702034
810,Perera stars as SL end Pakistan’s unbeaten run in UAE,0.0
811,The First Anglo-Afghan War shows us how the same pattern follows whenever Afghanistan is invaded,0.15711857378482819
812,Wanted: violent Muslim women,0.2293284386396408
813,"The bridal market is flooded with same-looking designs, says Sadaf Fawad Khan",0.7444958090782166
814,Melting of ice,0.09210057556629181
815,Saudi-bound PIA flight makes 'technical' landing in Lahore after smoke detection,0.0
816,US bombers fly over Korean peninsula in show of force,0.0
817,A sorry state of affairs: No new admission to Sahiwal University,0.0
818,ECP rejects Milli Muslim League's party registration application,0.0
819,Retired justice Javed Iqbal takes charge as new NAB chief,0.0
820,Growth in a well regulated market,0.10434563457965851
821,"Three decades of friendship with Aamir Zaki, Pakistan's unsung guitar hero
",0.7938327193260193
822,Does the new 'Star Wars' trailer tell us Princess Leia's fate?,0.8094303607940674
823,US rules out negotiated IS withdrawal from Raqa,0.0
824,Muslims flee Indian village after singer killed by Hindu priest,0.0
825,Picasso’s mansion set to sell for $24m,0.03793371841311455
826,"Turkey, US discuss visa crisis in phone talks",0.0
827,‘Pakistan will make Asia Cup final’,0.0
828,"Lead or leave, UK Labour tells embattled premier",0.0
829,Spanish govt threatens to suspend Catalonia’s autonomy,0.0
830,Trump sees power as military strength — and nukes as the apex of that power,0.11950365453958511
831,Ruthless UBL canter to third innings win,0.0
832,China protests to US over sail-by in disputed waters,0.0
833,"Once in a pickle, French cornichons back in business",0.0
834,"Coffee shop sealed, ice cream factory rewarded",0.0
835,Rangers’ powers extended for another 90 days,0.0
836,Untold stories from prison,0.14232219755649567
837,"Sindh’s population to double  in 30 years, experts warn",0.0
838,"PSP to bring in own chief minister after general elections, says Kamal",0.0
839,‘No lecturer posted in Naudero girls’ college since inception’,0.0
840,‘Exorcists’ torture chikungunya patient to death to rid him of jinn,0.0
841,Non-regularisation of jobs: Visually impaired people block Metro route for 10 hours,0.0
842,Orange Line Train project: CM’s remarks seen as ‘incitement to public violence’,0.0
843,PFA to ban vanaspati ghee by July 2020,0.0
844,"Portugal, France book World Cup tickets; Dutch to stay home",0.029379136860370636
845,Mata Hari: femme fatale executed 100 years ago,0.2323491871356964
846,US out of World Cup for first time since 1986,0.0
847,NAB notices pasted at Sharif’s Lahore residences,0.0
848,‘Changes to Tests must be in line with new structure’,0.15187540650367737
849,Senate body rejects amendment to child marriage act as ‘un-Islamic’,0.0
850,"DSP, others arrested in Karachi for keeping three men in illegal custody",0.0
851,"No Fata-KP merger without referendum, says Fazl",0.0
852,New Afghan peace talks likely in Oman next week,0.0731465220451355
853,"Don’t look at CPEC from Indian perspective, Pakistan asks US",0.06440451741218567
854,Gazain denies he returned under a deal,0.0
855,"Law to amend voluntary return pending before Senate, SC told",0.0
856,"Three NA panel heads, two state ministers and 11 parliamentary secretaries appointed",0.0
857,Three Ahmadi men sentenced to death on blasphemy charge,0.0
858,Honda bikes selling on black market in Karachi,0.0
859,Messi treble lifts Argentina to World Cup,0.2739868760108948
860,"Trump meets Trudeau, says NAFTA negotiations will be 'tough'",0.0
861,LPG pricing passed to producers,0.052004482597112656
862,Dollar rising in open market,0.0
863,Sponsors’ input sought on reprioritising projects,0.0
864,Stocks continue losing streak amid choppy trade,0.0
865,Wheat production target set at 26.4m tonnes,0.0
866,PTCL posts lower profits,0.0
867,FIFA finally suspends PFF but still no resolution in sight,0.0
868,"Captain, coach’s short-sighted approach could put Pakistan in reverse gear",0.6668157577514648
869,Aussie cricketers shaken after rock thrown at team bus in India,0.0
870,Qatar says World Cup hosting ‘not up for discussion’,0.0
871,"Trade deficit surges on, September data shows",0.0
872,‘Commission has failed to fix responsibility for missing persons’,0.0
873,"PTI’s policy of ‘change’ has failed, says Hoti",0.0
874,Rohingya exodus 'to their motherland' is 'exaggerated': Myanmar army chief,0.0
875,Pakistan’s Sania Nishtar to head WHO’s commission to tackle non-communicable diseases,0.0
876,"70 migratory birds retrieved, 4 poachers arrested in Badin: Wildlife department",0.10150716453790665
877,Rival Palestinian factions Hamas and Fatah reach agreement,0.02839484252035618
878,Comedian Syed Shafaat Ali will make his drama debut in 'Romeo Weds Heer',0.8549050688743591
879,The ostracism of Ahmadis through one family's story of death and despair,0.02498493157327175
880,Nisar urges Nawaz to avoid confrontation with courts,0.0
881,Swedish university finds Arabic characters in Viking Age script,0.016023529693484306
882,"Jahangir Tareen did not disclose entire income to ECP, observes SC",0.0
883,Here’s how you can file your income tax in Pakistan,0.0
884,Hanif Abbasi requests SC not to consider 'unverified' documents submitted by Imran,0.0
885,Gaza Instagram stars want world to get the picture,0.3044222891330719
886,Erdogan accuses US of 'sacrificing' relations with Turkey,0.0
887,Asteroid grazes past Earth in ‘critical’ rehearsal,0.2103593945503235
888,What you should know about the Harvey Weinstein scandal,0.11301342397928238
889,"People's Party will support Fata reforms despite JUI-F's opposition, says Zardari",0.0
890,Bangladesh bans three charities from giving Rohingya aid,0.0
891,"Student dies in Sialkot road accident, protesters set bus on fire",0.0
892,Gen Bajwa conveys concerns over regional instability to US,0.30375561118125916
893,"PM Abbasi distances himself, PML-N from Safdar's tirade against Ahmadi community",0.0
894,Living Colours: ‘Ride-hailing apps can improve all existing public transport’,0.4234357178211212
895,"Balochistan government suspends 140 doctors for absence, negligence",0.0
896,IHC turns down Capt Safdar's bid to delay indictment in corruption reference,0.0
897,Aamir Khan was scared to do Dangal as the character was 'too close' to his actual age,0.2967170476913452
898,Qandeel murder case: arrest warrants issued for Mufti Abdul Qavi,0.0
899,Pope to visit Myanmar as anti-Rohingya hatred seethes,0.0
900,Is the ice breaking with Kabul?,0.11890490353107452
901,Authors tackle gender themes at world's largest book fair,0.18746930360794067
902,Capt Safdar’s tirade,0.0
903,Dar corruption reference: NAB presents two more witnesses in accountability court,0.0
904,Situationer: Living 'a constant nightmare',0.0
905,Inside a Goan kitchen in Karachi,0.9315980672836304
906,No shortcut to salvation,0.12315905839204788
907,Of being a woman and smoking in Pakistan,0.7136305570602417
908,"PTI, MQM scuttle consensus on new accountability law",0.0
909,Trump warns 'disgusting' press after nuke report,0.11976025253534317
